name,type,start_time,duration,"data"
"Async Serial","data",47.23276,0.000123083333,0xB5
"Async Serial","data",48.6041769,0.000123083333,0xFF
"Async Serial","data",48.6043069,0.000123083333,0xFF
"Async Serial","data",48.6044368,0.000123083333,0xFE
"Async Serial","data",48.6045667,0.000123083333,0x04
"Async Serial","data",48.6046967,0.000123083333,0x02
"Async Serial","data",48.6048266,0.000123083333,0x3B
"Async Serial","data",48.6049565,0.000123083333,0x02
"Async Serial","data",48.6050864,0.000123083333,0xBE
"Async Serial","data",48.605398,0.000123083333,0xFF
"Async Serial","data",48.6055277,0.000123083333,0xFF
"Async Serial","data",48.6056573,0.000123083333,0x01
"Async Serial","data",48.6057869,0.000123083333,0x04
"Async Serial","data",48.6059165,0.000123083333,0x00
"Async Serial","data",48.6060461,0.000123083333,0x02
"Async Serial","data",48.6061757,0.000123083333,0x27
"Async Serial","data",48.6063053,0.000123083333,0xD1
"Async Serial","data",50.1362014,0.000123083333,0xFF
"Async Serial","data",50.1363313,0.000123083333,0xFF
"Async Serial","data",50.1364613,0.000123083333,0xFE
"Async Serial","data",50.1365912,0.000123083333,0x04
"Async Serial","data",50.1367212,0.000123083333,0x02
"Async Serial","data",50.1368511,0.000123083333,0x3B
"Async Serial","data",50.136981,0.000123083333,0x02
"Async Serial","data",50.137111,0.000123083333,0xBE
"Async Serial","data",50.1374235,0.000123083333,0xFF
"Async Serial","data",50.1375531,0.000123083333,0xFF
"Async Serial","data",50.1376827,0.000123083333,0x01
"Async Serial","data",50.1378123,0.000123083333,0x04
"Async Serial","data",50.1379419,0.000123083333,0x00
"Async Serial","data",50.1380715,0.000123083333,0x02
"Async Serial","data",50.1382011,0.000123083333,0x06
"Async Serial","data",50.1383307,0.000123083333,0xF2
"Async Serial","data",51.2438856,0.000123083333,0xFF
"Async Serial","data",51.2440155,0.000123083333,0xFF
"Async Serial","data",51.2441455,0.000123083333,0xFE
"Async Serial","data",51.2442754,0.000123083333,0x04
"Async Serial","data",51.2444053,0.000123083333,0x02
"Async Serial","data",51.2445352,0.000123083333,0x3B
"Async Serial","data",51.2446651,0.000123083333,0x02
"Async Serial","data",51.244795,0.000123083333,0xBE
"Async Serial","data",51.2451092,0.000123083333,0xFF
"Async Serial","data",51.2452387,0.000123083333,0xFF
"Async Serial","data",51.2453683,0.000123083333,0x01
"Async Serial","data",51.2454979,0.000123083333,0x04
"Async Serial","data",51.2456275,0.000123083333,0x00
"Async Serial","data",51.2457571,0.000123083333,0x01
"Async Serial","data",51.2458867,0.000123083333,0xEB
"Async Serial","data",51.2460163,0.000123083333,0x0E
"Async Serial","data",52.4046583,0.000123083333,0xFF
"Async Serial","data",52.4047882,0.000123083333,0xFF
"Async Serial","data",52.4049181,0.000123083333,0xFE
"Async Serial","data",52.405048,0.000123083333,0x04
"Async Serial","data",52.4051779,0.000123083333,0x02
"Async Serial","data",52.4053077,0.000123083333,0x3B
"Async Serial","data",52.4054377,0.000123083333,0x02
"Async Serial","data",52.4055675,0.000123083333,0xBE
"Async Serial","data",52.4058791,0.000123083333,0xFF
"Async Serial","data",52.4060087,0.000123083333,0xFF
"Async Serial","data",52.4061382,0.000123083333,0x01
"Async Serial","data",52.4062678,0.000123083333,0x04
"Async Serial","data",52.4063974,0.000123083333,0x00
"Async Serial","data",52.406527,0.000123083333,0x01
"Async Serial","data",52.4066565,0.000123083333,0xD1
"Async Serial","data",52.4067861,0.000123083333,0x28
"Async Serial","data",53.8944801,0.000123083333,0xFF
"Async Serial","data",53.89461,0.000123083333,0xFF
"Async Serial","data",53.8947399,0.000123083333,0xFE
"Async Serial","data",53.8948698,0.000123083333,0x04
"Async Serial","data",53.8949997,0.000123083333,0x02
"Async Serial","data",53.8951296,0.000123083333,0x3B
"Async Serial","data",53.8952595,0.000123083333,0x02
"Async Serial","data",53.8953894,0.000123083333,0xBE
"Async Serial","data",53.895703,0.000123083333,0xFF
"Async Serial","data",53.8958325,0.000123083333,0xFF
"Async Serial","data",53.8959621,0.000123083333,0x01
"Async Serial","data",53.8960917,0.000123083333,0x04
"Async Serial","data",53.8962213,0.000123083333,0x00
"Async Serial","data",53.8963509,0.000123083333,0x01
"Async Serial","data",53.8964805,0.000123083333,0xB1
"Async Serial","data",53.8966101,0.000123083333,0x48
"Async Serial","data",55.0201861,0.000123083333,0xFF
"Async Serial","data",55.020316,0.000123083333,0xFF
"Async Serial","data",55.0204459,0.000123083333,0xFE
"Async Serial","data",55.0205758,0.000123083333,0x04
"Async Serial","data",55.0207057,0.000123083333,0x02
"Async Serial","data",55.0208357,0.000123083333,0x3B
"Async Serial","data",55.0209656,0.000123083333,0x02
"Async Serial","data",55.0210955,0.000123083333,0xBE
"Async Serial","data",55.0214071,0.000123083333,0xFF
"Async Serial","data",55.0215367,0.000123083333,0xFF
"Async Serial","data",55.0216663,0.000123083333,0x01
"Async Serial","data",55.021796,0.000123083333,0x04
"Async Serial","data",55.0219256,0.000123083333,0x00
"Async Serial","data",55.0220552,0.000123083333,0x01
"Async Serial","data",55.0221848,0.000123083333,0x88
"Async Serial","data",55.0223145,0.000123083333,0x71
"Async Serial","data",56.239161,0.000123083333,0xFF
"Async Serial","data",56.2392909,0.000123083333,0xFF
"Async Serial","data",56.2394208,0.000123083333,0xFE
"Async Serial","data",56.2395507,0.000123083333,0x04
"Async Serial","data",56.2396807,0.000123083333,0x02
"Async Serial","data",56.2398106,0.000123083333,0x3B
"Async Serial","data",56.2399405,0.000123083333,0x02
"Async Serial","data",56.2400704,0.000123083333,0xBE
"Async Serial","data",56.2403828,0.000123083333,0xFF
"Async Serial","data",56.2405124,0.000123083333,0xFF
"Async Serial","data",56.240642,0.000123083333,0x01
"Async Serial","data",56.2407716,0.000123083333,0x04
"Async Serial","data",56.2409012,0.000123083333,0x00
"Async Serial","data",56.2410308,0.000123083333,0x01
"Async Serial","data",56.2411605,0.000123083333,0x6A
"Async Serial","data",56.2412901,0.000123083333,0x8F
