15.34354617,0
15.34355917,1
15.34357213,0
15.34363708,1
15.34365004,0
15.34376692,1
15.34377992,0
15.34379292,1
15.34384483,0
15.34389675,1
15.34390975,0
15.34402658,1
15.34403958,0
15.34405258,1
15.34406554,0
15.34407854,1
15.3441045,0
15.3441175,1
15.34413046,0
15.34415646,1
15.34416942,0
15.34428629,1
15.34429929,0
15.34441613,1
15.34442913,0
15.344546,1
15.34455896,0
15.34467583,1
15.34468883,0
15.34470179,1
15.34475375,0
15.34480571,1
15.34481867,0
15.34483167,1
15.34485763,0
15.34493554,1
15.34494854,0
15.3449875,1
15.34507838,0
15.34519521,1
15.34520821,0
15.34532504,1
15.34533804,0
15.34545488,1
15.34546788,0
15.34558471,1
15.34559767,0
15.34561067,1
15.34562367,0
15.34568854,1
15.34570154,0
15.34571454,1
15.3457275,0
15.3457405,1
15.34576646,0
15.34584438,1
15.34585733,0
15.34587033,1
15.34588333,0
15.34589629,1
15.34590929,0
15.34594825,1
15.34598721,0
15.34610404,1
15.34611704,0
15.34623388,1
15.34624683,0
15.34625983,1
15.34627283,0
15.34636371,1
15.34637667,0
15.34638967,1
15.34650654,0
15.3465195,1
15.3465325,0
15.34662338,1
15.34663638,0
15.34675325,1
15.34676621,0
15.34679221,1
15.34680517,0
15.34688308,1
15.34689608,0
15.34690904,1
15.34692204,0
15.346948,1
15.346961,0
15.34701296,1
15.34702592,0
15.34706488,1
15.34707788,0
15.34711683,1
15.34715579,0
15.34716879,1
15.34718175,0
15.34727267,1
15.34728563,0
15.34732458,1
15.34733758,0
15.34735058,1
15.3474155,0
15.34744146,1
15.34745442,0
15.34753233,1
15.34754529,0
15.34758425,1
15.34759725,0
15.34763621,1
15.34764917,0
15.34766217,1
15.34767513,0
15.347792,1
15.347805,0
15.34781796,1
15.34783096,0
15.34792183,1
15.34793483,0
15.34805167,1
15.34806467,0
15.3481815,1
15.3481945,0
15.34831133,1
15.34832433,0
15.34844121,1
15.34845417,0
15.34846717,1
15.34849313,0
15.348571,1
15.348584,0
15.34860996,1
15.34863596,0
15.34868788,1
15.34871383,0
15.34883067,1
15.34884367,0
15.34885667,1
15.34886963,0
15.34889558,1
15.34893454,0
15.34894754,1
15.57399554,0
15.57400858,1
15.57412588,0
15.57413888,1
15.57425617,0
15.57426921,1
15.57428225,0
15.57437346,1
15.5743865,0
15.57441254,1
15.57442558,0
15.57450379,1
15.57451683,0
15.57463408,1
15.57464713,0
15.57468621,1
15.57497492,0
15.57498788,1
15.57510479,0
15.57511775,1
15.57523467,0
15.57524763,1
15.57526063,0
15.57535154,1
15.5753645,0
15.57540346,1
15.57541646,0
15.57548142,1
15.57549438,0
15.57550738,1
15.57553333,0
15.57561129,1
15.57562425,0
15.57566321,1
15.57567621,0
15.57568921,1
15.57571517,0
15.57574117,1
15.57575413,0
15.57576713,1
15.57578013,0
15.575871,1
15.575884,0
15.57591,1
15.57592296,0
15.57597492,1
15.57619271,0
15.57620571,1
15.576323,0
15.576336,1
15.57645325,0
15.57646629,1
15.57647933,0
15.57657054,1
15.57658354,0
15.57660963,1
15.57662263,0
15.57670083,1
15.57671383,0
15.57683113,1
15.57684413,0
15.57688321,1
17.728,1
